year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,AM/PM,date
2015,7,19,15,88.0,88.0,2.0,4.0,800.0,146.0,27.9,PM,2015-07-19 15:00:00
2015,7,19,16,111.0,111.0,2.0,7.0,900.0,151.0,27.7,PM,2015-07-19 16:00:00
2015,7,19,17,86.0,86.0,2.0,8.0,800.0,143.0,25.9,PM,2015-07-19 17:00:00
2015,7,19,18,47.0,47.0,2.0,13.0,600.0,126.0,23.7,PM,2015-07-19 18:00:00
2015,7,19,19,60.0,60.0,2.0,13.0,600.0,128.0,22.0,PM,2015-07-19 19:00:00
2015,7,19,20,54.0,54.0,2.0,9.0,600.0,125.0,22.5,PM,2015-07-19 20:00:00
2015,7,19,21,58.0,58.0,2.0,14.0,700.0,81.0,22.4,PM,2015-07-19 21:00:00
2015,7,19,22,58.0,58.0,2.0,12.0,700.0,78.0,22.7,PM,2015-07-19 22:00:00
2015,7,19,23,53.0,53.0,2.0,6.0,700.0,76.0,22.6,PM,2015-07-19 23:00:00
2015,7,20,0,52.0,52.0,2.0,5.0,600.0,55.0,22.5,AM,2015-07-20 00:00:00
2015,7,20,1,60.0,60.0,2.0,34.0,500.0,24.0,22.5,AM,2015-07-20 01:00:00
2015,7,20,2,54.0,54.0,2.0,12.0,500.0,36.0,21.9,AM,2015-07-20 02:00:00
2015,7,20,3,51.0,51.0,2.0,11.0,800.0,29.0,22.1,AM,2015-07-20 03:00:00
2015,7,20,4,46.0,46.0,2.0,4.0,1000.0,35.0,22.1,AM,2015-07-20 04:00:00
2015,7,20,5,48.0,48.0,2.0,50.0,500.0,9.0,22.2,AM,2015-07-20 05:00:00
2015,7,20,6,46.0,46.0,2.0,36.0,800.0,10.0,22.2,AM,2015-07-20 06:00:00
2015,7,20,7,44.0,44.0,2.0,12.0,600.0,25.0,22.4,AM,2015-07-20 07:00:00
2015,7,20,8,33.0,33.0,2.0,12.0,600.0,44.0,22.7,AM,2015-07-20 08:00:00
2015,7,20,9,37.0,37.0,2.0,28.0,700.0,30.0,23.0,AM,2015-07-20 09:00:00
2015,7,20,10,73.0,73.0,2.0,43.0,600.0,21.0,24.0,AM,2015-07-20 10:00:00
2015,7,20,11,57.0,57.0,2.0,27.0,600.0,46.0,25.4,AM,2015-07-20 11:00:00
2015,7,20,12,65.0,65.0,2.0,5.0,600.0,84.0,25.8,PM,2015-07-20 12:00:00
2015,7,20,13,76.0,76.0,2.0,5.0,600.0,103.0,26.8,PM,2015-07-20 13:00:00
2015,7,20,14,87.0,87.0,2.0,6.0,600.0,134.0,27.8,PM,2015-07-20 14:00:00
2015,7,20,15,101.0,101.0,2.0,6.0,700.0,158.0,28.3,PM,2015-07-20 15:00:00
2015,7,20,16,109.0,109.0,2.0,9.0,700.0,171.0,28.2,PM,2015-07-20 16:00:00
2015,7,20,17,111.0,111.0,2.0,11.0,700.0,175.0,28.2,PM,2015-07-20 17:00:00
2015,7,20,18,114.0,114.0,2.0,14.0,800.0,171.0,27.9,PM,2015-07-20 18:00:00
2015,7,20,19,104.0,104.0,2.0,18.0,800.0,158.0,27.4,PM,2015-07-20 19:00:00
2015,7,20,20,100.0,100.0,2.0,23.0,800.0,130.0,26.8,PM,2015-07-20 20:00:00
2015,7,20,21,100.0,100.0,2.0,22.0,800.0,109.0,25.6,PM,2015-07-20 21:00:00
2015,7,20,22,99.0,99.0,2.0,21.0,900.0,85.0,25.2,PM,2015-07-20 22:00:00
2015,7,20,23,105.0,105.0,2.0,22.0,900.0,70.0,25.0,PM,2015-07-20 23:00:00
2015,7,21,0,115.0,115.0,2.0,19.0,800.0,64.0,24.8,AM,2015-07-21 00:00:00
2015,7,21,1,134.0,134.0,2.0,21.0,900.0,58.0,23.8,AM,2015-07-21 01:00:00
2015,7,21,2,159.0,159.0,2.0,19.0,900.0,58.0,24.6,AM,2015-07-21 02:00:00
2015,7,21,3,150.0,150.0,2.0,22.0,800.0,42.0,24.4,AM,2015-07-21 03:00:00
2015,7,21,4,109.0,109.0,2.0,26.0,700.0,26.0,23.9,AM,2015-07-21 04:00:00
2015,7,21,5,93.0,93.0,2.0,27.0,700.0,17.0,23.6,AM,2015-07-21 05:00:00
2015,7,21,6,89.0,89.0,2.0,28.0,600.0,13.0,23.4,AM,2015-07-21 06:00:00
2015,7,21,7,93.0,93.0,2.0,27.0,600.0,14.0,23.7,AM,2015-07-21 07:00:00
2015,7,21,8,121.0,121.0,2.0,27.0,800.0,18.0,24.0,AM,2015-07-21 08:00:00
2015,7,21,9,147.0,147.0,2.0,27.0,900.0,27.0,24.6,AM,2015-07-21 09:00:00
2015,7,21,10,151.0,151.0,2.0,26.0,900.0,38.0,26.0,AM,2015-07-21 10:00:00
2015,7,21,11,164.0,164.0,2.0,20.0,900.0,74.0,27.1,AM,2015-07-21 11:00:00
2015,7,21,12,167.0,167.0,2.0,20.0,900.0,98.0,28.0,PM,2015-07-21 12:00:00
2015,7,21,13,170.0,170.0,2.0,20.0,900.0,129.0,28.4,PM,2015-07-21 13:00:00
2015,7,21,14,170.0,170.0,2.0,17.0,900.0,156.0,28.3,PM,2015-07-21 14:00:00
2015,7,21,15,184.0,184.0,2.0,19.0,1000.0,167.0,28.7,PM,2015-07-21 15:00:00
2015,7,21,16,188.0,188.0,2.0,18.0,1100.0,186.0,28.7,PM,2015-07-21 16:00:00
2015,7,21,17,195.0,195.0,2.0,19.0,1100.0,186.0,28.6,PM,2015-07-21 17:00:00
2015,7,21,18,194.0,194.0,2.0,22.0,1100.0,177.0,28.6,PM,2015-07-21 18:00:00
2015,7,21,19,200.0,200.0,2.0,20.0,1100.0,178.0,28.1,PM,2015-07-21 19:00:00
2015,7,21,20,202.0,202.0,2.0,22.0,1100.0,151.0,27.7,PM,2015-07-21 20:00:00
2015,7,21,21,162.0,162.0,2.0,19.0,900.0,121.0,26.3,PM,2015-07-21 21:00:00
2015,7,21,22,60.0,60.0,2.0,13.0,500.0,113.0,24.3,PM,2015-07-21 22:00:00
2015,7,21,23,58.0,58.0,2.0,9.0,400.0,107.0,23.7,PM,2015-07-21 23:00:00
2015,7,22,0,67.0,67.0,2.0,14.0,500.0,78.0,22.8,AM,2015-07-22 00:00:00
2015,7,22,1,59.0,59.0,2.0,7.0,400.0,66.0,22.9,AM,2015-07-22 01:00:00
2015,7,22,2,61.0,61.0,42.0,11.0,400.0,53.0,22.5,AM,2015-07-22 02:00:00
2015,7,22,3,66.0,66.0,6.0,6.0,400.0,53.0,22.5,AM,2015-07-22 03:00:00
2015,7,22,4,61.0,61.0,3.0,2.0,500.0,53.0,22.3,AM,2015-07-22 04:00:00
2015,7,22,5,57.0,57.0,2.0,7.0,400.0,43.0,21.5,AM,2015-07-22 05:00:00
2015,7,22,6,47.0,47.0,2.0,10.0,400.0,46.0,21.3,AM,2015-07-22 06:00:00
2015,7,22,7,40.0,40.0,2.0,27.0,500.0,23.0,22.3,AM,2015-07-22 07:00:00
2015,7,22,8,40.0,40.0,2.0,18.0,400.0,36.0,23.4,AM,2015-07-22 08:00:00
2015,7,22,9,73.0,73.0,2.0,20.0,500.0,47.0,24.0,AM,2015-07-22 09:00:00
2015,7,22,10,79.0,79.0,2.0,18.0,400.0,55.0,26.0,AM,2015-07-22 10:00:00
2015,7,22,11,72.0,72.0,2.0,14.0,500.0,92.0,27.1,AM,2015-07-22 11:00:00
2015,7,22,12,67.0,67.0,2.0,11.0,500.0,114.0,28.4,PM,2015-07-22 12:00:00
2015,7,22,13,67.0,67.0,2.0,6.0,400.0,136.0,28.7,PM,2015-07-22 13:00:00
2015,7,22,14,67.0,67.0,2.0,8.0,400.0,151.0,29.2,PM,2015-07-22 14:00:00
2015,7,22,15,59.0,59.0,2.0,7.0,400.0,166.0,30.5,PM,2015-07-22 15:00:00
2015,7,22,16,48.0,48.0,2.0,4.0,400.0,169.0,30.7,PM,2015-07-22 16:00:00
2015,7,22,17,42.0,42.0,2.0,4.0,300.0,165.0,30.9,PM,2015-07-22 17:00:00
2015,7,22,18,73.0,85.0,2.0,18.0,500.0,220.0,29.8,PM,2015-07-22 18:00:00
2015,7,22,19,67.0,67.0,2.0,15.0,400.0,181.0,21.2,PM,2015-07-22 19:00:00
2015,7,22,20,11.0,11.0,2.0,10.0,200.0,104.0,21.8,PM,2015-07-22 20:00:00
2015,7,22,21,16.0,16.0,2.0,21.0,300.0,89.0,21.7,PM,2015-07-22 21:00:00
2015,7,22,22,10.0,10.0,2.0,10.0,200.0,84.0,21.5,PM,2015-07-22 22:00:00
2015,7,22,23,8.0,8.0,2.0,5.0,200.0,81.0,21.6,PM,2015-07-22 23:00:00
2015,7,23,0,10.0,10.0,2.0,28.0,200.0,49.0,21.5,AM,2015-07-23 00:00:00
2015,7,23,1,10.0,10.0,2.0,14.0,200.0,49.0,21.2,AM,2015-07-23 01:00:00
2015,7,23,2,3.0,5.0,2.0,2.0,200.0,62.0,21.7,AM,2015-07-23 02:00:00
2015,7,23,3,10.0,10.0,2.0,2.0,200.0,55.0,20.9,AM,2015-07-23 03:00:00
2015,7,23,4,8.0,8.0,2.0,7.0,200.0,42.0,20.6,AM,2015-07-23 04:00:00
2015,7,23,5,10.0,18.0,2.0,19.0,300.0,24.0,20.7,AM,2015-07-23 05:00:00
2015,7,23,6,14.0,18.0,2.0,36.0,400.0,11.0,20.7,AM,2015-07-23 06:00:00
2015,7,23,7,16.0,28.0,2.0,23.0,300.0,18.0,21.5,AM,2015-07-23 07:00:00
2015,7,23,8,19.0,24.0,2.0,38.0,400.0,12.0,23.1,AM,2015-07-23 08:00:00
2015,7,23,9,28.0,33.0,2.0,51.0,400.0,10.0,24.5,AM,2015-07-23 09:00:00
2015,7,23,10,26.0,36.0,2.0,44.0,400.0,21.0,25.8,AM,2015-07-23 10:00:00
2015,7,23,11,29.0,39.0,2.0,31.0,400.0,60.0,27.3,AM,2015-07-23 11:00:00
2015,7,23,12,24.0,24.0,2.0,20.0,300.0,100.0,28.6,PM,2015-07-23 12:00:00
2015,7,23,13,30.0,35.0,2.0,14.0,300.0,129.0,29.6,PM,2015-07-23 13:00:00
2015,7,23,14,38.0,38.0,2.0,6.0,300.0,168.0,30.2,PM,2015-07-23 14:00:00
2015,7,23,15,42.0,42.0,2.0,6.0,400.0,187.0,29.9,PM,2015-07-23 15:00:00
2015,7,23,16,52.0,63.0,2.0,10.0,500.0,190.0,29.2,PM,2015-07-23 16:00:00
2015,7,23,17,43.0,43.0,2.0,15.0,400.0,138.0,25.7,PM,2015-07-23 17:00:00
2015,7,23,18,24.0,24.0,2.0,32.0,400.0,72.0,27.1,PM,2015-07-23 18:00:00
2015,7,23,19,20.0,32.0,2.0,32.0,500.0,52.0,27.2,PM,2015-07-23 19:00:00
2015,7,23,20,33.0,54.0,2.0,59.0,600.0,42.0,25.6,PM,2015-07-23 20:00:00
2015,7,23,21,30.0,40.0,2.0,46.0,500.0,39.0,24.9,PM,2015-07-23 21:00:00
2015,7,23,22,30.0,38.0,2.0,37.0,500.0,44.0,23.6,PM,2015-07-23 22:00:00
2015,7,23,23,34.0,54.0,2.0,17.0,500.0,58.0,23.2,PM,2015-07-23 23:00:00
2015,7,24,0,43.0,43.0,2.0,12.0,400.0,60.0,22.5,AM,2015-07-24 00:00:00
2015,7,24,1,39.0,39.0,2.0,8.0,400.0,53.0,22.0,AM,2015-07-24 01:00:00
2015,7,24,2,37.0,37.0,12.0,7.0,300.0,54.0,21.6,AM,2015-07-24 02:00:00
2015,7,24,3,35.0,35.0,2.0,31.0,400.0,43.0,21.6,AM,2015-07-24 03:00:00
2015,7,24,4,33.0,44.0,2.0,68.0,600.0,2.0,21.6,AM,2015-07-24 04:00:00
2015,7,24,5,38.0,38.0,2.0,50.0,500.0,14.0,20.9,AM,2015-07-24 05:00:00
2015,7,24,6,32.0,37.0,2.0,48.0,400.0,21.0,21.3,AM,2015-07-24 06:00:00
2015,7,24,7,42.0,45.0,2.0,36.0,500.0,35.0,23.8,AM,2015-07-24 07:00:00
2015,7,24,8,41.0,54.0,2.0,19.0,400.0,55.0,24.8,AM,2015-07-24 08:00:00
2015,7,24,9,61.0,73.0,2.0,31.0,600.0,60.0,26.5,AM,2015-07-24 09:00:00
2015,7,24,10,53.0,81.0,4.0,39.0,600.0,57.0,27.4,AM,2015-07-24 10:00:00
2015,7,24,11,63.0,74.0,6.0,33.0,600.0,77.0,29.3,AM,2015-07-24 11:00:00
2015,7,24,12,61.0,68.0,9.0,22.0,600.0,125.0,30.4,PM,2015-07-24 12:00:00
2015,7,24,13,73.0,79.0,9.0,16.0,700.0,178.0,31.4,PM,2015-07-24 13:00:00
2015,7,24,14,66.0,66.0,9.0,12.0,600.0,201.0,32.1,PM,2015-07-24 14:00:00
2015,7,24,15,47.0,51.0,7.0,13.0,600.0,211.0,32.6,PM,2015-07-24 15:00:00
2015,7,24,16,18.0,27.0,6.0,7.0,400.0,166.0,32.4,PM,2015-07-24 16:00:00
2015,7,24,17,29.0,56.0,5.0,12.0,400.0,180.0,29.3,PM,2015-07-24 17:00:00
2015,7,24,18,36.0,36.0,2.0,9.0,400.0,151.0,28.3,PM,2015-07-24 18:00:00
2015,7,24,19,24.0,24.0,2.0,7.0,300.0,131.0,27.6,PM,2015-07-24 19:00:00
2015,7,24,20,23.0,32.0,2.0,12.0,400.0,118.0,26.7,PM,2015-07-24 20:00:00
2015,7,24,21,33.0,46.0,2.0,11.0,400.0,108.0,26.1,PM,2015-07-24 21:00:00
2015,7,24,22,30.0,37.0,2.0,7.0,400.0,102.0,25.6,PM,2015-07-24 22:00:00
2015,7,24,23,33.0,37.0,2.0,11.0,400.0,88.0,24.2,PM,2015-07-24 23:00:00
2015,7,25,0,28.0,38.0,2.0,11.0,400.0,78.0,24.3,AM,2015-07-25 00:00:00
2015,7,25,1,35.0,38.0,2.0,8.0,500.0,80.0,23.4,AM,2015-07-25 01:00:00
2015,7,25,2,35.0,46.0,2.0,11.0,500.0,67.0,23.3,AM,2015-07-25 02:00:00
2015,7,25,3,44.0,45.0,2.0,21.0,500.0,47.0,23.1,AM,2015-07-25 03:00:00
2015,7,25,4,50.0,50.0,2.0,21.0,500.0,42.0,22.7,AM,2015-07-25 04:00:00
2015,7,25,5,53.0,53.0,2.0,18.0,500.0,38.0,22.1,AM,2015-07-25 05:00:00
2015,7,25,6,55.0,55.0,2.0,20.0,500.0,35.0,22.0,AM,2015-07-25 06:00:00
2015,7,25,7,52.0,63.0,2.0,30.0,500.0,26.0,23.0,AM,2015-07-25 07:00:00
2015,7,25,8,66.0,68.0,2.0,48.0,600.0,22.0,24.3,AM,2015-07-25 08:00:00
2015,7,25,9,78.0,90.0,2.0,51.0,600.0,40.0,26.3,AM,2015-07-25 09:00:00
2015,7,25,10,86.0,112.0,2.0,46.0,700.0,70.0,28.0,AM,2015-07-25 10:00:00
2015,7,25,11,92.0,104.0,2.0,31.0,600.0,111.0,29.3,AM,2015-07-25 11:00:00
2015,7,25,12,85.0,85.0,2.0,15.0,600.0,168.0,30.3,PM,2015-07-25 12:00:00
2015,7,25,13,80.0,87.0,2.0,11.0,700.0,204.0,31.1,PM,2015-07-25 13:00:00
2015,7,25,14,89.0,93.0,2.0,13.0,800.0,249.0,31.5,PM,2015-07-25 14:00:00
2015,7,25,15,110.0,110.0,2.0,19.0,1000.0,294.0,32.7,PM,2015-07-25 15:00:00
2015,7,25,16,116.0,118.0,2.0,20.0,1000.0,319.0,32.4,PM,2015-07-25 16:00:00
2015,7,25,17,72.0,72.0,2.0,10.0,600.0,243.0,32.9,PM,2015-07-25 17:00:00
2015,7,25,18,58.0,58.0,2.0,8.0,500.0,196.0,32.3,PM,2015-07-25 18:00:00
2015,7,25,19,57.0,78.0,2.0,14.0,600.0,175.0,31.1,PM,2015-07-25 19:00:00
2015,7,25,20,75.0,103.0,2.0,22.0,800.0,156.0,30.4,PM,2015-07-25 20:00:00
2015,7,25,21,89.0,124.0,2.0,29.0,900.0,123.0,29.0,PM,2015-07-25 21:00:00
2015,7,25,22,100.0,116.0,2.0,24.0,900.0,119.0,28.2,PM,2015-07-25 22:00:00
2015,7,25,23,87.0,103.0,2.0,17.0,800.0,114.0,27.7,PM,2015-07-25 23:00:00
2015,7,26,0,96.0,102.0,2.0,9.0,800.0,114.0,27.7,AM,2015-07-26 00:00:00
2015,7,26,1,98.0,101.0,2.0,7.0,700.0,100.0,27.2,AM,2015-07-26 01:00:00
2015,7,26,2,106.0,113.0,23.0,34.0,600.0,69.0,26.2,AM,2015-07-26 02:00:00
2015,7,26,3,121.0,121.0,2.0,41.0,800.0,53.0,25.7,AM,2015-07-26 03:00:00
2015,7,26,4,129.0,129.0,2.0,33.0,800.0,51.0,25.0,AM,2015-07-26 04:00:00
2015,7,26,5,58.0,58.0,2.0,16.0,300.0,67.0,25.4,AM,2015-07-26 05:00:00
2015,7,26,6,18.0,18.0,3.0,21.0,200.0,79.0,24.9,AM,2015-07-26 06:00:00
2015,7,26,7,25.0,33.0,4.0,44.0,300.0,50.0,27.1,AM,2015-07-26 07:00:00
2015,7,26,8,21.0,52.0,7.0,30.0,300.0,53.0,28.4,AM,2015-07-26 08:00:00
2015,7,26,9,31.0,74.0,10.0,20.0,500.0,81.0,29.5,AM,2015-07-26 09:00:00
2015,7,26,10,62.0,80.0,22.0,20.0,700.0,104.0,30.4,AM,2015-07-26 10:00:00
2015,7,26,11,61.0,90.0,14.0,12.0,600.0,139.0,32.1,AM,2015-07-26 11:00:00
2015,7,26,12,74.0,88.0,5.0,6.0,600.0,180.0,33.5,PM,2015-07-26 12:00:00
2015,7,26,13,58.0,76.0,4.0,6.0,600.0,188.0,33.9,PM,2015-07-26 13:00:00
2015,7,26,14,60.0,82.0,2.0,2.0,500.0,185.0,34.6,PM,2015-07-26 14:00:00
2015,7,26,15,65.0,70.0,2.0,2.0,500.0,181.0,34.9,PM,2015-07-26 15:00:00
2015,7,26,16,51.0,51.0,2.0,2.0,400.0,181.0,34.5,PM,2015-07-26 16:00:00
2015,7,26,17,41.0,41.0,2.0,2.0,300.0,165.0,33.5,PM,2015-07-26 17:00:00
2015,7,26,18,47.0,88.0,2.0,13.0,500.0,159.0,33.6,PM,2015-07-26 18:00:00
2015,7,26,19,53.0,73.0,3.0,21.0,500.0,183.0,32.5,PM,2015-07-26 19:00:00
2015,7,26,20,53.0,89.0,3.0,23.0,500.0,171.0,30.4,PM,2015-07-26 20:00:00
2015,7,26,21,56.0,99.0,2.0,34.0,600.0,102.0,29.2,PM,2015-07-26 21:00:00
2015,7,26,22,63.0,80.0,2.0,20.0,600.0,101.0,28.2,PM,2015-07-26 22:00:00
2015,7,26,23,62.0,65.0,2.0,17.0,600.0,104.0,27.0,PM,2015-07-26 23:00:00
2015,7,27,0,58.0,68.0,2.0,15.0,500.0,105.0,27.2,AM,2015-07-27 00:00:00
2015,7,27,1,61.0,76.0,2.0,22.0,600.0,88.0,25.9,AM,2015-07-27 01:00:00
2015,7,27,2,71.0,87.0,2.0,57.0,700.0,55.0,25.7,AM,2015-07-27 02:00:00
2015,7,27,3,82.0,89.0,2.0,27.0,700.0,70.0,25.9,AM,2015-07-27 03:00:00
2015,7,27,4,81.0,101.0,2.0,95.0,700.0,5.0,26.1,AM,2015-07-27 04:00:00
2015,7,27,5,95.0,105.0,2.0,42.0,900.0,44.0,25.6,AM,2015-07-27 05:00:00
2015,7,27,6,107.0,122.0,2.0,41.0,1200.0,35.0,25.8,AM,2015-07-27 06:00:00
2015,7,27,7,97.0,102.0,2.0,54.0,1000.0,27.0,26.5,AM,2015-07-27 07:00:00
2015,7,27,8,107.0,116.0,2.0,26.0,1100.0,55.0,26.7,AM,2015-07-27 08:00:00
2015,7,27,9,130.0,143.0,2.0,19.0,1400.0,63.0,27.4,AM,2015-07-27 09:00:00
2015,7,27,10,136.0,144.0,2.0,16.0,1600.0,83.0,28.7,AM,2015-07-27 10:00:00
2015,7,27,11,138.0,150.0,2.0,12.0,1600.0,102.0,29.5,AM,2015-07-27 11:00:00
2015,7,27,12,133.0,134.0,2.0,9.0,1500.0,136.0,30.5,PM,2015-07-27 12:00:00
2015,7,27,13,104.0,104.0,2.0,11.0,800.0,188.0,30.9,PM,2015-07-27 13:00:00
2015,7,27,14,92.0,92.0,2.0,12.0,700.0,222.0,32.2,PM,2015-07-27 14:00:00
2015,7,27,15,87.0,95.0,2.0,18.0,700.0,250.0,32.0,PM,2015-07-27 15:00:00
2015,7,27,16,98.0,102.0,2.0,14.0,800.0,271.0,32.5,PM,2015-07-27 16:00:00
2015,7,27,17,106.0,118.0,2.0,13.0,800.0,242.0,32.1,PM,2015-07-27 17:00:00
2015,7,27,18,102.0,102.0,2.0,14.0,800.0,200.0,30.9,PM,2015-07-27 18:00:00
2015,7,27,19,102.0,114.0,2.0,20.0,900.0,168.0,30.6,PM,2015-07-27 19:00:00
2015,7,27,20,88.0,88.0,2.0,14.0,700.0,152.0,22.8,PM,2015-07-27 20:00:00
2015,7,27,21,22.0,22.0,2.0,17.0,400.0,115.0,23.6,PM,2015-07-27 21:00:00
2015,7,27,22,22.0,25.0,2.0,12.0,500.0,106.0,23.5,PM,2015-07-27 22:00:00
2015,7,27,23,23.0,23.0,2.0,18.0,500.0,88.0,23.5,PM,2015-07-27 23:00:00
2015,7,28,0,30.0,30.0,2.0,6.0,400.0,84.0,23.7,AM,2015-07-28 00:00:00
2015,7,28,1,30.0,30.0,2.0,2.0,400.0,70.0,23.6,AM,2015-07-28 01:00:00
2015,7,28,2,29.0,29.0,47.0,4.0,300.0,79.0,23.7,AM,2015-07-28 02:00:00
2015,7,28,3,49.0,49.0,3.0,8.0,400.0,60.0,23.6,AM,2015-07-28 03:00:00
2015,7,28,4,45.0,45.0,2.0,3.0,500.0,58.0,23.4,AM,2015-07-28 04:00:00
2015,7,28,5,40.0,40.0,2.0,3.0,400.0,64.0,23.4,AM,2015-07-28 05:00:00
2015,7,28,6,41.0,41.0,2.0,33.0,600.0,37.0,23.2,AM,2015-07-28 06:00:00
2015,7,28,7,37.0,37.0,2.0,25.0,600.0,32.0,23.3,AM,2015-07-28 07:00:00
2015,7,28,8,44.0,44.0,2.0,33.0,600.0,38.0,23.5,AM,2015-07-28 08:00:00
2015,7,28,9,31.0,47.0,2.0,30.0,600.0,45.0,24.4,AM,2015-07-28 09:00:00
2015,7,28,10,34.0,34.0,12.0,15.0,300.0,46.0,25.7,AM,2015-07-28 10:00:00
2015,7,28,11,35.0,35.0,22.0,23.0,500.0,52.0,25.7,AM,2015-07-28 11:00:00
2015,7,28,12,48.0,48.0,4.0,27.0,600.0,65.0,26.4,PM,2015-07-28 12:00:00
2015,7,28,13,55.0,55.0,2.0,22.0,600.0,76.0,26.1,PM,2015-07-28 13:00:00
2015,7,28,14,52.0,52.0,2.0,17.0,600.0,87.0,27.5,PM,2015-07-28 14:00:00
2015,7,28,15,37.0,37.0,2.0,14.0,400.0,103.0,29.8,PM,2015-07-28 15:00:00
2015,7,28,16,26.0,28.0,2.0,8.0,300.0,139.0,30.3,PM,2015-07-28 16:00:00
2015,7,28,17,24.0,24.0,2.0,9.0,300.0,146.0,31.1,PM,2015-07-28 17:00:00
2015,7,28,18,35.0,48.0,2.0,14.0,400.0,179.0,30.2,PM,2015-07-28 18:00:00
2015,7,28,19,44.0,44.0,2.0,14.0,500.0,184.0,29.2,PM,2015-07-28 19:00:00
2015,7,28,20,42.0,43.0,2.0,17.0,500.0,153.0,28.3,PM,2015-07-28 20:00:00
2015,7,28,21,42.0,59.0,2.0,21.0,500.0,122.0,27.6,PM,2015-07-28 21:00:00
2015,7,28,22,43.0,43.0,2.0,19.0,600.0,101.0,26.2,PM,2015-07-28 22:00:00
2015,7,28,23,46.0,47.0,2.0,13.0,500.0,91.0,26.2,PM,2015-07-28 23:00:00
2015,7,29,0,41.0,49.0,2.0,25.0,400.0,70.0,26.3,AM,2015-07-29 00:00:00
2015,7,29,1,58.0,58.0,2.0,54.0,500.0,54.0,25.7,AM,2015-07-29 01:00:00
2015,7,29,2,32.0,32.0,2.0,29.0,300.0,69.0,25.6,AM,2015-07-29 02:00:00
2015,7,29,3,19.0,19.0,2.0,36.0,300.0,55.0,25.0,AM,2015-07-29 03:00:00
2015,7,29,4,22.0,22.0,2.0,16.0,200.0,74.0,24.7,AM,2015-07-29 04:00:00
2015,7,29,5,22.0,30.0,2.0,25.0,200.0,63.0,24.6,AM,2015-07-29 05:00:00
2015,7,29,6,23.0,23.0,2.0,27.0,300.0,50.0,23.8,AM,2015-07-29 06:00:00
2015,7,29,7,23.0,23.0,2.0,23.0,200.0,60.0,25.1,AM,2015-07-29 07:00:00
2015,7,29,8,16.0,27.0,2.0,27.0,200.0,62.0,27.0,AM,2015-07-29 08:00:00
2015,7,29,9,21.0,21.0,2.0,19.0,100.0,72.0,29.0,AM,2015-07-29 09:00:00
2015,7,29,10,19.0,48.0,2.0,13.0,200.0,105.0,29.8,AM,2015-07-29 10:00:00
2015,7,29,11,17.0,36.0,2.0,4.0,200.0,128.0,31.1,AM,2015-07-29 11:00:00
2015,7,29,12,23.0,41.0,2.0,4.0,200.0,141.0,31.3,PM,2015-07-29 12:00:00
2015,7,29,13,34.0,59.0,2.0,5.0,300.0,167.0,31.7,PM,2015-07-29 13:00:00
2015,7,29,14,54.0,73.0,2.0,5.0,400.0,179.0,31.5,PM,2015-07-29 14:00:00
2015,7,29,15,51.0,51.0,2.0,9.0,400.0,176.0,30.7,PM,2015-07-29 15:00:00
2015,7,29,16,43.0,88.0,2.0,15.0,400.0,117.0,29.7,PM,2015-07-29 16:00:00
2015,7,29,17,45.0,45.0,2.0,17.0,500.0,125.0,29.8,PM,2015-07-29 17:00:00
2015,7,29,18,52.0,52.0,2.0,15.0,400.0,145.0,30.9,PM,2015-07-29 18:00:00
2015,7,29,19,57.0,57.0,2.0,11.0,400.0,160.0,29.8,PM,2015-07-29 19:00:00
2015,7,29,20,51.0,70.0,2.0,16.0,500.0,134.0,29.4,PM,2015-07-29 20:00:00
2015,7,29,21,63.0,87.0,2.0,28.0,600.0,105.0,27.6,PM,2015-07-29 21:00:00
2015,7,29,22,63.0,63.0,2.0,16.0,500.0,93.0,27.6,PM,2015-07-29 22:00:00
2015,7,29,23,68.0,68.0,2.0,33.0,500.0,85.0,27.3,PM,2015-07-29 23:00:00
2015,7,30,0,70.0,79.0,2.0,42.0,600.0,67.0,27.4,AM,2015-07-30 00:00:00
2015,7,30,1,40.0,40.0,2.0,17.0,400.0,95.0,26.0,AM,2015-07-30 01:00:00
2015,7,30,2,22.0,22.0,23.0,3.0,200.0,103.0,25.3,AM,2015-07-30 02:00:00
2015,7,30,3,25.0,31.0,2.0,7.0,300.0,95.0,25.2,AM,2015-07-30 03:00:00
2015,7,30,4,37.0,47.0,2.0,12.0,400.0,73.0,25.0,AM,2015-07-30 04:00:00
2015,7,30,5,33.0,44.0,2.0,18.0,300.0,81.0,25.0,AM,2015-07-30 05:00:00
2015,7,30,6,33.0,36.0,2.0,7.0,400.0,86.0,24.7,AM,2015-07-30 06:00:00
2015,7,30,7,42.0,42.0,2.0,9.0,400.0,84.0,25.4,AM,2015-07-30 07:00:00
2015,7,30,8,33.0,33.0,2.0,11.0,400.0,87.0,26.0,AM,2015-07-30 08:00:00
2015,7,30,9,29.0,29.0,2.0,14.0,500.0,96.0,25.8,AM,2015-07-30 09:00:00
2015,7,30,10,40.0,45.0,2.0,22.0,600.0,91.0,26.4,AM,2015-07-30 10:00:00
2015,7,30,11,46.0,46.0,2.0,15.0,700.0,102.0,26.3,AM,2015-07-30 11:00:00
2015,7,30,12,44.0,46.0,2.0,18.0,700.0,104.0,26.6,PM,2015-07-30 12:00:00
